doc_id,company_key,company_name,person_key,name_clean,surname,given,role,year,snapshot_year,held_by,kinship,related_to,chamber,constituency,mandate_years,source_ref,annotation,region,country,sector,anchor_type,trigger,parse_note,member_raw,match_method,source_genre
empire-parlementaires-financ-1924-feb02a,asiatiqueimportationexportation,Société Asiatique d'importation et d'exportation,hauet-a,Albert Hauet,Hauet,Albert,administrateur,1924,1924,self,,,Chamber of Deputies,Aisne,1906-1941,Parlementaires et financiers,Société asiatique d'importation et d'exportation,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Hauet,prefix,roster
empire-parlementaires-financ-1924-feb02a,cargos,Cargos français,hauet-a,Albert Hauet,Hauet,Albert,administrateur,1924,1924,self,,,Chamber of Deputies,Aisne,1906-1941,Parlementaires et financiers,les Cargos français,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Hauet,exact_single_token,roster
empire-parlementaires-financ-1924-feb02a,electriquelilleroubaixtourcoing,L’Électrique Lille-Roubaix-Tourcoing,hayez,Hayez,Hayez,,administrateur,1924,1924,self,,,Senate,Nord,,Parlementaires et financiers,l'Electrique de Lille-Roubaix-Tourcoing,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,surname_only,Hayez,prefix,roster
empire-parlementaires-financ-1924-feb02a,agricoleoranaise,Compagnie Agricole Oranaise,hervey-m,Maurice Hervey,Hervey,Maurice,president,1924,1924,self,,,Senate,Eure,,Parlementaires et financiers,Cie agricole oranaise,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Maurice Hervey,prefix_exact_length,roster
empire-parlementaires-financ-1924-feb02a,agricoleoranaise,Compagnie Agricole Oranaise,thierry-mieg-g,Gustave-Adolphe Thierry-Mieg,Thierry-Mieg,Gustave-Adolphe,administrateur,1924,1924,relative,père,Maurice Hervey,Senate,Eure,,Parlementaires et financiers,Cie agricole oranaise et des,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Gustave-Adolphe Thierry-Mieg,prefix_exact_length,roster
empire-parlementaires-financ-1924-feb02a,universellecanalmaritimesuez,Cie universelle du canal maritime de Suez,isaac-a,Auguste Isaac,Isaac,Auguste,administrateur,1924,1924,self,,,Chamber of Deputies,Rhône,,Parlementaires et financiers,Compagnie universelle du canal maritime de Suez,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Auguste Isaac,prefix,roster
empire-parlementaires-financ-1924-feb02a,minieretonkin,Société minière du Tonkin,astruc-j,Jean Astruc,Astruc,Jean,administrateur,1924,1924,relative,marié à,Alexandre Israël,Chamber of Deputies,,1880-1957,Parlementaires et financiers,Société minière du Tonkin),Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Astruc,prefix_exact_length,roster
empire-parlementaires-financ-1924-feb02a,minessidibouaouane,Société des mines de Sidi-Bou-Aouane,join-lambert-f,Francis Join-Lambert,Join-Lambert,Francis,commissaire_aux_comptes,1924,1924,relative,frère,André Join-Lambert,Chamber of Deputies,Eure,,Parlementaires et financiers,mines de Sidi-Bou-Aouane,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Francis Join-Lambert,prefix_exact_length,roster
empire-parlementaires-financ-1924-feb02a,afriquecongo,Afrique et Congo,josse,Josse,Josse,,administrateur,1924,1924,self,,,Senate,Eure,,Parlementaires et financiers,Afrique et 2 Congo,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,surname_only,Josse,prefix,roster
empire-parlementaires-financ-1924-feb02a,franceincendie,France-Incendie,jourdain-p,Paul Jourdain,Jourdain,Paul,administrateur,1924,1924,self,,,Chamber of Deputies,Haut-Rhin,,Parlementaires et financiers,France-incendie,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Jourdain,prefix,roster
empire-parlementaires-financ-1924-feb02a,charbonnagesbeeringen,Charbonnages de Beeringen,lebrun-a,Albert Lebrun,Lebrun,Albert,administrateur,1924,1924,self,,,Senate,Meurthe-et-Moselle,,Parlementaires et financiers,Charbonnage de Beeringen,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Lebrun,prefix,roster
empire-parlementaires-financ-1924-feb02a,acieriesmicheville,Société des Aciéries de Micheville,lebrun-a,Albert Lebrun,Lebrun,Albert,administrateur,1924,1924,self,,,Senate,Meurthe-et-Moselle,,Parlementaires et financiers,Aciéries de Micheville,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Lebrun,prefix,roster
empire-parlementaires-financ-1924-feb02a,banquerhin,Banque du Rhin,lederlin-p,Paul Lederlin,Lederlin,Paul,administrateur,1924,1924,self,,,Senate,Vosges,,Parlementaires et financiers,Banque du Rhin,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Lederlin,prefix,roster
empire-parlementaires-financ-1924-feb02a,nationalematierescolorantesreille,Compagnie nationale des matières colorantes.] REILLE,lederlin-p,Paul Lederlin,Lederlin,Paul,administrateur,1924,1924,self,,,Senate,Vosges,,Parlementaires et financiers,Compagnie nationale des matières colorantes,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Lederlin,prefix,roster
empire-parlementaires-financ-1924-feb02a,cotonnieretonkin,Cotonnière du Tonkin,lederlin-p,Paul Lederlin,Lederlin,Paul,administrateur,1924,1924,self,,,Senate,Vosges,,Parlementaires et financiers,Société cotonnière du Tonkin,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Lederlin,prefix_exact_length,roster
empire-parlementaires-financ-1924-feb02a,metaux,Cie française des métaux,lhopiteau-g,Gustave Lhopiteau,Lhopiteau,Gustave,administrateur,1924,1924,self,,,Senate,Eure-et-Loir,,Parlementaires et financiers,Compagnie française des métaux,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Gustave Lhopiteau,exact_single_token,roster
empire-parlementaires-financ-1924-feb02a,museesecoleextremeorienthanoi,Musées de l'École française d'Extrême-Orient à Hanoï,maitre-c,Claude Maitre,Maitre,Claude,directeur,1924,1924,relative,frère,Henri Maitre,Chamber of Deputies,,1910-1924,Parlementaires et financiers,École française d'Extreme-Orient à Hanoï,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Claude Maitre,prefix,roster
empire-parlementaires-financ-1924-feb02a,creditfoncierfrance,Crédit foncier de France,marraud-p,Pierre Marraud,Marraud,Pierre,administrateur,1924,1924,self,,,Senate,Lot-et-Garonne,,Parlementaires et financiers,Crédit foncier de France,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Pierre Marraud,prefix_exact_length,roster
empire-parlementaires-financ-1924-feb02a,cheminsferparislyonmediterraneereseaualgerien,"Chemins de fer Paris-Lyon-Méditerranée, réseau algérien",montaigu,Montaigu,Montaigu,,administrateur,1924,1924,self,,,Senate,Loire-Inférieure,,Parlementaires et financiers,Chemins de fer Paris-,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,surname_only,Montaigu,prefix,roster
empire-parlementaires-financ-1924-feb02a,banqueindustriellechine,La Banque industrielle de Chine,perchot,Perchot,Perchot,,administrateur,1924,1924,self,,,Senate,Basses-Alpes,,Parlementaires et financiers,Banque industrielle de Chine,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,surname_only,Perchot,prefix_exact_length,roster
empire-parlementaires-financ-1924-feb02a,minierecongo,Cie Minière du Congo français,planche-g,Gilbert Planche,Planche,Gilbert,administrateur,1924,1924,self,,,Chamber of Deputies,Hautes-Alpes,,Parlementaires et financiers,Compagnie minière du Congo [français ],Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Gilbert Planche,prefix_exact_length,roster
empire-parlementaires-financ-1924-feb02a,creditpopulairefrancechambresyndicalebanquespopulaires,Crédit populaire de France = Chambre syndicale banques populaires,rouland-j,Julien Rouland,Rouland,Julien,administrateur,1924,1924,self,,,Senate,Seine-Inférieure,,Parlementaires et financiers,Société syndicale des Banques,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Julien Rouland,prefix,roster
empire-parlementaires-financ-1924-feb02a,immeublesfrance,Immeubles de France,rouland-j,Julien Rouland,Rouland,Julien,administrateur,1924,1924,self,,,Senate,Seine-Inférieure,,Parlementaires et financiers,Société des immeubles de France,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Julien Rouland,prefix,roster
empire-parlementaires-financ-1924-feb02a,comptoirindustriecotonniere,Comptoir de l'industrie cotonnière,lederlin-p,Paul Lederlin,Lederlin,Paul,administrateur,1924,1924,self,,,Senate,Vosges,,Parlementaires et financiers,Comptoir cotonnier français,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Lederlin,prefix,roster
empire-parlementaires-financ-1924-feb02a,agricoleminoterie,Compagnie Agricole de minoterie,lederlin-p,Paul Lederlin,Lederlin,Paul,administrateur,1924,1924,self,,,Senate,Vosges,,Parlementaires et financiers,Agricole de Minoterie . M,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Lederlin,prefix_exact_length,roster
empire-parlementaires-financ-1924-feb02a,meunierelevantdamasjaffa,"Société Meunière du Levant, Damas, Jaffa",guy-de-wendel,Guy de Wendel,Guy de Wendel,,administrateur,1924,1924,self,,,Chamber of Deputies,Moselle,,Parlementaires et financiers,Société meunière du Levant,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,surname_only,Guy de Wendel,prefix,roster
empire-parlementaires-financ-1924-feb02a,agricoleminoterie,Compagnie Agricole de minoterie,guy-de-wendel,Guy de Wendel,Guy de Wendel,,administrateur,1924,1924,self,,,Chamber of Deputies,Moselle,,Parlementaires et financiers,Compagnie agricole de minoterie,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,surname_only,Guy de Wendel,prefix_exact_length,roster
empire-parlementaires-financ-1924-feb02a,creditcentraldeveloppementminoterieindustriecommerce,"Crédit central pour le développement de la minoterie, de l'industrie et du commerce",donon,Donon,Donon,,administrateur,1924,1924,self,,,Senate,,,Parlementaires et financiers,Crédit central pour le,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,surname_only,Donon,prefix,roster
empire-parlementaires-financ-1924-feb02a,agricoleminoterie,Compagnie Agricole de minoterie,donon,Donon,Donon,,administrateur,1924,1924,self,,,Senate,,,Parlementaires et financiers,Agricole de Minoterie,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,surname_only,Donon,prefix_exact_length,roster
empire-parlementaires-financ-1924-feb02a,agricoleminoterie,Compagnie Agricole de minoterie,donon,Donon,Donon,,administrateur,1924,1924,self,,,Senate,,,Parlementaires et financiers,Agricole de Minoterie,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,surname_only,Donon,prefix_exact_length,roster
empire-parlementaires-financ-1930-159982,africainecommerce,Compagnie Africaine de Commerce,accambray-l,Léon Accambray,Accambray,Léon,administrateur,1930,1930,self,,,Chamber of Deputies,Aisne,1914-1932,Parlementaires et financiers,Compagnie africaine de commerce,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Léon Accambray,prefix_exact_length,roster
empire-parlementaires-financ-1930-159982,minesfer,Société Française des mines de fer,amidieu-du-clos-p,Pierre Amidieu du Clos,Amidieu du Clos,Pierre,administrateur,1930,1930,self,,,Chamber of Deputies,Meurthe-et-Moselle,1928-1936,Parlementaires et financiers,Société française des mines de fer,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Pierre Amidieu du Clos,prefix_exact_length,roster
empire-parlementaires-financ-1930-159982,mineshouillegouyservins,Mines de houille de Gouy- Servins,amidieu-du-clos-p,Pierre Amidieu du Clos,Amidieu du Clos,Pierre,administrateur,1930,1930,self,,,Chamber of Deputies,Meurthe-et-Moselle,1928-1936,Parlementaires et financiers,Mines de houille de Gouy-Servins,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Pierre Amidieu du Clos,prefix,roster
empire-parlementaires-financ-1930-159982,unioncooperative,Union générale coopérative,amidieu-du-clos-p,Pierre Amidieu du Clos,Amidieu du Clos,Pierre,administrateur,1930,1930,self,,,Chamber of Deputies,Meurthe-et-Moselle,1928-1936,Parlementaires et financiers,Union générale coopérative,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Pierre Amidieu du Clos,prefix,roster
empire-parlementaires-financ-1930-159982,culturecotonniereniger,"Compagnie de Culture cotonnière du Niger, puis Compagnie générale du Niger",hirsch-h,Henri Hirsch,Hirsch,Henri,administrateur_delegue,1930,1930,relative,dont,Olry André-Hesse,Chamber of Deputies,,1910-,Parlementaires et financiers,Cie de culture cotonnière du Niger,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Henri Hirsch,prefix,roster
empire-parlementaires-financ-1930-159982,comptoirshesse,Comptoirs Hesse et Cie,hirsch-h,Henri Hirsch,Hirsch,Henri,administrateur,1930,1930,relative,dont,Olry André-Hesse,Chamber of Deputies,,1910-,Parlementaires et financiers,Comptoirs Hesse et de la,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Henri Hirsch,prefix,roster
empire-parlementaires-financ-1930-159982,reassurances,Les Réassurances,aramon-b,Bertrand Aramon,Aramon,Bertrand,administrateur,1930,1930,self,,,Chamber of Deputies,Seine,"1910-1914, 1928-1942",Parlementaires et financiers,Les Réassurances,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,positional_forename,Bertrand Aramon,exact_single_token,roster
empire-parlementaires-financ-1930-159982,banqueparispaysbasparibas,Banque de Paris et des Pays-Bas (Paribas),aramon-b,Bertrand Aramon,Aramon,Bertrand,administrateur,1930,1930,self,,,Chamber of Deputies,Seine,"1910-1914, 1928-1942",Parlementaires et financiers,Banque de Paris et des Pays-Bas,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,positional_forename,Bertrand Aramon,prefix,roster
empire-parlementaires-financ-1930-159982,minesanzin,Cie des mines d'Anzin,d-audiffret-pasquier-e,Étienne d'Audiffret-Pasquier,d'Audiffret-Pasquier,Étienne,administrateur,1930,1930,self,,,Chamber of Deputies,Orne,1919-1942,Parlementaires et financiers,Mines d'Anzin,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Étienne d’Audiffret-Pasquier,prefix,roster
